Market Demand,Ontario Demand,HOEP,toronto_temp,toronto_humidity,orillia_temp,orillia_humidity,oshawa_temp,oshawa_humidity,mississauga_temp,mississauga_humidity,pickering_temp,pickering_humidity,brampton_temp,brampton_humidity,sarnia_temp,sarnia_humidity,guelph_temp,guelph_humidity,ottawa_temp,ottawa_humidity,burlington_temp,burlington_humidity,thunderbay_temp,thunderbay_humidity,kingston_temp,kingston_humidity,vaughan_temp,vaughan_humidity,markham_temp,markham_humidity,london_temp,london_humidity,brantford_temp,brantford_humidity,peterborough_temp,peterborough_humidity,niagarafalls_temp,niagarafalls_humidity,barrie_temp,barrie_humidity,brockville_temp,brockville_humidity,hamilton_temp,hamilton_humidity,cornwall_temp,cornwall_humidity,Hour,Month,Day,DayOfWeek,IsWeekend,IsHoliday,BusinessHour
17962.216966437176,15752.615153925493,25.538473143988902,7.751554526326558,66.52814547717571,5.280180255199472,72.63343593478203,7.0819387706617505,70.44446647167206,7.839126536125939,66.59782215952873,6.962893273433046,70.47680993874869,7.9471752182891,66.68108893930912,7.98848417252302,73.55826159318289,6.175516973932581,73.26475250472626,5.487527762353416,68.85240668058395,7.870320458958545,70.05970038970311,2.282544092213108,72.31840663899979,6.396593175331745,72.36834711953998,6.607203475758443,69.87326580286026,7.6190313583860885,71.39805714289348,7.207713952660576,74.08306548992792,7.04298797957599,72.54481296241282,5.851567746698848,73.46215141067904,8.270500276982784,71.3148892968893,5.355580113083146,72.63799221813679,6.085076417525613,70.22870311389366,7.048917643725872,73.21315333992243,5.890837524831298,71.04913694784045,12.415783898284037,5.873057963326574,15.693019129335877,3.3769395276904106,0.38335524592548603,0.022548602505897485,0.2317082771429947
18421.450828699395,16284.091153757647,27.924370573198736,9.605635574522111,65.46921457350254,6.859128436322006,72.44662383198738,8.859394409755865,69.86178110043207,9.657845677249142,65.56847731769084,8.679857723166535,69.83709265788397,9.657811182116468,65.71653592586517,9.754786317050456,72.82852500677109,7.899781883259607,72.22689680258432,7.497589164599766,68.2638897895813,9.713592080151042,69.7381772895654,4.28300021663307,71.96847644944987,8.187433291474974,72.22359423339367,8.268729259818809,69.3068614117801,9.308456074943145,70.8200068275134,8.975979021191591,73.10903449853261,8.758581583574411,71.55718031028907,7.437058788786324,73.20762685810527,10.084590588882563,70.53437533974648,7.033592892065645,72.4843271523714,7.865795007348069,70.04241199915609,8.893133424222476,72.33388935029507,7.8062543261796264,70.81305637955666,12.590173643082382,5.942669897961119,16.063182972371578,3.108178868889808,0.32445527271678054,0.022929246265751622,0.2564830060582607
17269.864874320105,15064.37134972401,21.69850509278166,8.544187584457305,75.1518115401268,5.981829375152795,80.81040869653224,7.689293507238233,79.62857762972513,8.585707174055283,75.2388104647398,7.629260437935578,79.6415212750435,8.740628962777556,75.22583276033399,8.572207794090108,80.09327818950018,6.732740256687002,81.91518698881072,6.059520522505046,78.03647890686989,9.110458034152785,75.88159436980882,2.709201598664123,78.53849786023298,7.317861889799445,80.23403599858287,7.340277798101308,78.52830887958407,8.726308942648267,77.83424089352289,7.653284679849946,81.82676961024602,7.589530814439051,81.15765634924173,6.232224395871171,83.18941455582778,9.00813807000716,79.33939445763826,6.05425165779889,80.84473587572575,6.7949886480967265,79.13124373927712,7.837892550975084,81.51454192772509,6.422116408124559,79.63822500035165,10.275826868911585,6.686647396224241,15.565119408071041,3.14039134979248,0.32772451949616277,0.02507695772995551,0.19789945588369545
17324.45737828687,15125.17299217172,21.148445634020806,9.78648426656921,71.18395537137985,7.241848519196115,77.49393665790558,8.980781132727863,75.82988242308298,9.839031237487994,71.17261874675751,8.895009819169829,75.91825673977533,9.942709638054161,71.327572748065,9.845033608376976,77.93882658084235,8.049646051228052,78.26201008011897,7.359058424457913,74.61170968413353,10.205955521265665,72.84287961324057,4.027215113366637,76.73762756089369,8.488388638695078,77.52202666923404,8.559875843673947,74.72938138619065,9.84902689841886,75.10195076465607,9.068024646242456,78.84602169195813,8.877570893242961,77.59644497682652,7.591046893348292,79.62448741123083,10.11692696313063,76.32133593410254,7.232829239343598,77.42333434522152,7.934577587743611,75.69889982665578,8.967387776821852,78.17327881976962,7.795060577616084,76.59344688802958,11.098358857134977,6.289662970229986,15.55368001013994,3.2733857035636906,0.36740455434968083,0.02507378009613603,0.22400017584247206
18233.659336891025,16053.923246234655,25.63827432359257,8.716243208386008,66.54580932855606,6.000358569497866,73.43875163793564,7.771815157557526,71.0604551434517,8.772594818721213,66.71061512827873,7.787140859663488,71.06171071529388,8.789745919220145,66.67893414199352,8.738102819025517,73.77619793017706,6.939592945327355,73.58349741498628,6.36866212002932,69.25181564688683,8.772627727811543,70.39043112595877,3.206161814182998,72.30135537063083,7.191803110639249,72.92490525543691,7.379412236064692,70.4712591394782,8.520162207881608,71.39345069726309,7.967659335335092,74.35777753591537,7.9470765655860305,72.94633821894725,6.53664132133126,74.35826377570629,9.1887244058152,71.53774853795767,6.181283115160969,73.50171776115896,6.891626409937942,71.00390770783028,7.926844866946347,73.528574783355,6.766822132095683,71.48293174430728,12.49434031546116,5.963462641307462,15.964401833713055,3.2067434638738623,0.3474670555442573,0.021790833949732285,0.24322344100801274
17440.28166144155,15232.996204707772,21.82214028093342,9.478436456806964,70.05142068862915,6.904533094043547,76.01922760903835,8.650490051507944,74.35952752828598,9.540501389962934,70.13440176844597,8.561600327243404,74.44617698589963,9.607102131719394,70.22100056707858,9.565987039109071,76.99914276599884,7.737133462230382,76.80799580613773,7.074173243343829,72.88462315499783,9.750907984003419,72.7759163280328,3.7365307102600553,75.71228086948395,8.09595843553543,75.86067428439856,8.205880476161834,73.45242894813418,9.461835309118033,74.16314711173378,8.786562227706114,77.66534825166067,8.60336660146713,76.41564606626827,7.315790829807511,77.4453273266554,9.831986261283355,75.1311131939292,6.960168547804162,76.01841463148594,7.681419562300057,73.95797483374675,8.709918271750212,76.8575770445168,7.454921483621007,74.75002156570554,11.147920223573845,6.175030254758894,15.753459431231024,3.40041171014309,0.39719566951195406,0.023688139122289915,0.21938107694343967
17633.699995871633,15444.221885815263,23.619032439789734,8.007786711615822,71.2067770510912,5.5835636368642305,77.01996344327927,7.311683305601278,75.24419208367667,8.148611548542974,71.3216862231493,7.229311297088856,75.17289688189825,8.343084045375388,71.3082203567028,8.213887254397068,76.4935976266861,6.391137718657653,77.50297874957323,5.603416752442712,74.22390541434288,8.412883743395412,73.06616782148679,2.403598131860292,75.40968368450801,6.789789146184916,76.97488831728697,6.930020462721583,74.60270595178011,8.102652568556373,74.74295457204182,7.275548136234292,77.8203661243121,7.28683002404869,76.66634689023097,5.906685371696952,78.6261141449213,8.534252500037347,75.17523626238108,5.667207816864053,77.04244987666607,6.297085805237288,75.48005427295963,7.373103801161058,77.27714155614376,6.050291149690743,76.02467740699649,11.329117149114609,6.468656155591209,15.450538530945776,2.9981183856725693,0.27993393177166587,0.02521546479935447,0.22977426345945182
17331.35123640485,15098.124356849119,21.536852836691153,8.280686356499796,71.59308168292046,5.811645158628632,77.39074254035953,7.465956572194898,75.77584634224574,8.342468521744017,71.59264504909515,7.489167500038938,75.85122724374135,8.431390237808216,71.63897559046745,8.394316206375759,77.59660293658575,6.557585691908997,78.53160710632801,5.822469663619991,74.27559635043144,8.641574302439889,72.91876685619354,2.331636709844055,76.2345041582982,6.966675516963015,77.27916206419468,7.136924881860612,74.84897558763625,8.385131928945583,75.09057303269705,7.630309500793622,78.84826272726059,7.469602282345292,77.63198491930962,6.183872849742571,79.27183636153737,8.768947177256141,76.06457674503326,5.8361799530685055,77.31699387729168,6.5121081084013,75.30561135833462,7.470939178019762,78.17963404580951,6.371476978808637,75.91043941304088,11.182921045770247,6.2255822482208405,15.58408534526825,3.3686093389987946,0.38375824938217795,0.02371786232106388,0.22154660636442713
18171.43949702941,15949.730051873252,25.42024802432239,8.055155264710393,64.63267298042774,5.549197130277758,70.73471955955029,7.334492783124247,68.33856532971063,8.133754782068234,64.68788577616215,7.238647553821394,68.4064319729805,8.231233240912356,64.79457995295525,8.353351869185762,72.49721974134445,6.544714885950086,71.24874778836966,5.627152046374974,67.04349595308304,8.072220694025358,68.74579811096191,2.4668064129849228,71.48589094479878,6.525001655022308,71.00307681411505,6.8722587786615,67.7516174837947,7.8793888882423495,69.95095481475195,7.592370216796802,72.73945480585098,7.422152982652179,70.80679653584957,6.161466464151935,71.05052792280912,8.537270325173928,69.6881275549531,5.61675021871925,70.69048853218555,6.153900565952057,68.25382520258427,7.300746437162154,71.4071525745094,6.090307807177311,68.96137708798051,12.764800240596132,5.628457461173335,15.802003540098667,3.429425127804279,0.3946609282866119,0.02151265379507095,0.2797493358181479
17719.056719284505,15474.834964470938,23.22378224129322,6.661752317162847,69.58657182753086,4.298649862036111,75.18433982133864,6.026016361763084,73.37849666674933,6.767054435176153,69.62147061526775,5.930436238398148,73.40515514214835,6.957203341151281,69.6896962672472,6.998935335874556,75.83954612414044,5.1831239451964635,75.99596446504195,4.067668056115501,72.23721306025982,7.019495178386567,71.63793867826462,0.8382941217472037,74.36342755953471,5.312774567802734,75.26258760690689,5.593596675619484,72.67744049429893,6.791371585677073,73.34814767042798,6.086399017274378,76.82636578877766,6.059524127095937,75.29908320556083,4.7550751018027455,76.6476502455771,7.261019933347903,73.9382210597396,4.354191750288013,75.09475874900818,4.810923206061126,73.30104940632978,6.0481975860893655,75.88396092131734,4.603431538864967,74.04505057260394,11.720081869512795,5.941956185890985,15.500814042985441,3.357846975326538,0.37225803701827925,0.023337028823637716,0.253799917147262
