Market Demand,Ontario Demand,HOEP,toronto_temp,toronto_humidity,orillia_temp,orillia_humidity,oshawa_temp,oshawa_humidity,mississauga_temp,mississauga_humidity,pickering_temp,pickering_humidity,brampton_temp,brampton_humidity,sarnia_temp,sarnia_humidity,guelph_temp,guelph_humidity,ottawa_temp,ottawa_humidity,burlington_temp,burlington_humidity,thunderbay_temp,thunderbay_humidity,kingston_temp,kingston_humidity,vaughan_temp,vaughan_humidity,markham_temp,markham_humidity,london_temp,london_humidity,brantford_temp,brantford_humidity,peterborough_temp,peterborough_humidity,niagarafalls_temp,niagarafalls_humidity,barrie_temp,barrie_humidity,brockville_temp,brockville_humidity,hamilton_temp,hamilton_humidity,cornwall_temp,cornwall_humidity,Hour,Month,Day,DayOfWeek,IsWeekend,IsHoliday,BusinessHour
19222.89352118969,17432.927288115025,35.49455530248575,23.77926898598671,47.740723967552185,22.11438560485841,48.105841636657715,22.757232344150545,46.94296836853027,23.776661962270737,47.71025514602661,22.766062712669378,46.949477195739746,23.796422249078745,47.73251783847809,23.569667172431945,52.0505428314209,23.1334700345993,45.80740749835968,23.277722525596616,40.55115354061127,20.599459624290468,62.29498863220215,18.802005964517583,52.79536098241805,20.81840958595275,55.57393318414688,22.90379386544228,49.15563848614693,20.660824316740037,63.34772109985352,23.5374418258667,50.07670879364014,24.05274327397347,45.188639760017395,23.40696321725845,44.59263038635253,24.3115194439888,49.36254471540451,22.11411482095719,48.04728972911834,22.868013119697572,39.66999280452728,23.56121736764908,49.80183172225952,23.46645224094391,41.06089574098587,17,10.155698716640472,2.9145006686449033,1.6261441111564638,2.2911619907972636e-06,0.0066499430686235,0.999913215637207
20775.26489907503,18808.457563638687,44.52958569809792,-3.980646270513539,58.41406154632568,-7.609203475713731,75.40633630752563,-4.318745338916781,64.88067150115967,-3.977181583642963,58.42629814147949,-4.32137932777405,64.88733291625977,-3.9811278551816938,58.41480755805969,-4.5088570594787605,71.37755393981934,-5.755362462997436,71.78308653831482,-6.80383117496968,68.24286127090454,-2.008284324407576,56.50783443450928,-9.744246351718914,58.16876918077469,-4.538802790641789,65.55374628305435,-5.516207247972488,67.48436224460602,-2.3642943769693368,55.36298990249633,-5.466884696483611,74.68439102172852,-4.663995146751404,71.37596571445465,-5.770658653974536,73.70694577693939,-3.1274999856948895,64.28412175178528,-7.60842787325382,75.40843415260315,-5.79424481987953,70.84914964437485,-4.356757849454883,67.32239329814911,-5.4683485031127965,70.86143720149994,21,2.3292226046323767,12.43549621105194,3.740521788597107,1.0163567822019104e-05,0.0001090793302864,0.0001978169748325
15262.472691312432,13031.002713501452,20.156024651564618,19.737456494569777,84.2535548210144,17.239393401145943,88.0647885799408,18.44731620550156,90.5452299118042,19.739627879858013,84.23937559127808,18.448501324653627,90.54755210876463,19.74043108820915,84.25165224075317,18.41015858650207,93.4622049331665,16.954298734664917,94.02740061283112,18.144398474693297,81.44005417823792,19.941521918773653,87.02306890487671,14.4537209033966,93.6046999692917,19.420687341690066,86.31770849227905,18.373171263933184,87.19111835956573,19.84685291647911,87.32442378997803,17.82197961807251,94.39773559570314,17.552365934848787,94.24608564376832,16.813587677478793,94.43923485279082,19.390896701812743,91.56646144390106,17.23727741837502,88.05077457427979,17.83758465051651,85.53129798173904,17.779496788978577,94.78798723220824,17.73265381455421,85.67810302972794,2,3.0587947517633434,24.264778256416317,5.312570214271546,0.9982858896255492,6.671136816294165e-07,5.7293245703249354e-08
16880.56085282564,14763.279675751925,12.467447390556252,14.92971677184105,46.762099266052246,13.068288475275043,51.289243936538696,13.745691812038425,49.26786184310913,14.920027220249176,46.73338782787323,13.749732470512392,49.24529314041138,14.926878315210338,46.7641019821167,13.71028292179108,66.39895915985107,13.030905365943909,54.06490695476532,13.064613837003703,57.68924605846404,13.67801789045334,60.144243240356445,8.68179317712783,82.13508635759354,12.792752933502191,63.01455909013749,14.02428668737412,46.855407148599625,13.58714868426323,60.65989971160889,13.689015126228334,58.54132890701294,13.713627821207048,56.64443284273147,13.444943237304685,56.34527066349983,15.107972669601438,53.65543007850647,13.06707381606103,51.28255987167358,13.033822214603424,57.883214592933655,13.689917504787443,56.948945641517646,12.59161447882652,62.37900233268738,11,10.568353056907654,3.5424368679523446,0.90691477060318,2.362049116300114e-07,7.0840324042364955e-06,0.99993634223938
20468.238305568695,18411.674731969833,41.50615185432135,-4.686018058657645,54.44165420532226,-8.135174125432968,67.86075806617737,-4.801276975870135,54.66017007827759,-4.686492836475374,54.42836868762969,-4.801122242212294,54.660375118255615,-4.685822361707686,54.437057971954346,-4.377438879013063,57.20355033874512,-6.670507705211637,68.84659373760223,-7.127152937650685,48.880139231681824,-1.311566168069838,45.917118072509766,-6.639024507999423,42.87024289369583,-4.075940394401552,42.983218133449554,-6.754760801792148,61.87951636314393,-2.062220719456672,46.06140613555908,-6.099020206928255,66.92965030670166,-5.54074541032314,65.88544797897339,-6.806319749355314,60.227715492248535,-3.4776891171932256,54.87317818403243,-8.13576017916202,67.85118007659912,-6.236670726537703,49.873758345842354,-5.3479070365428925,61.614566683769226,-5.68002527356148,50.68287229537964,21,10.96239936351776,13.802205085754393,2.065068304538727,5.6155149650294325e-06,0.0002465399156789,0.0061467811465262
15250.098594278095,13103.410872220991,29.50573218323285,17.242691355943677,49.149880051612854,15.591642415523534,57.50799024105071,16.991247868537904,48.46816301345825,17.238467705249782,49.130306005477905,16.9924435377121,48.468449115753174,17.24188474416733,49.1419768333435,17.211091279983524,58.75998735427856,17.020872163772587,52.549295008182526,19.462423270940786,28.37956279516219,13.544516599178316,68.78056859970093,14.535909181833262,42.77203589677811,17.36511993408203,42.99381071329117,16.32036389112473,50.970718562603,15.16789146065712,56.06959819793701,18.279619550704957,53.17054986953735,17.85478762984276,52.87840270996094,17.250430202484132,52.59902185201645,17.48763443231583,60.21816664934158,15.590980929136284,57.48597788810729,18.579970633983613,34.118263691663735,16.906324565410614,56.69456198811531,19.713267922401428,30.803204312920563,16,5.59718582034111,11.685319900512694,5.987127900123596,0.999942660331726,0.0004394725256133,3.010174509654462e-07
18662.588934481144,16323.337606728075,29.10058152794831,-4.096420586109161,90.77039289474486,-6.2729738950729335,91.38281345367432,-4.8863523542881,93.97061347961429,-4.094635489583016,90.77119898796082,-4.889037334918974,93.9723062515259,-4.098697477579115,90.7695517539978,-2.446301460266117,86.9607162475586,-4.849489331245426,93.8370977640152,-8.981337422132498,86.52345323562622,-1.9415036678314197,87.04184150695801,-12.094415128231052,83.70966106653214,-5.441655063629156,85.29830062389374,-5.523350730538372,93.79142051935196,-1.9362635731697075,87.1859884262085,-3.9405764579772935,89.9492073059082,-3.990689355134961,92.61438632011414,-6.998044055700301,94.73829221725464,-2.491177499294285,88.07993841171265,-6.27125441730022,91.38382482528688,-7.481272780895235,88.48346662521362,-3.9764609336853063,92.86189991235734,-8.273229089379313,86.40056139230728,7,5.770147889852524,25.459346532821655,1.2798812985420227,2.3571064957650385e-05,0.0001043775337165,9.168371093437598e-07
15350.927674010396,13074.84119106829,14.576616363637122,19.57382321357727,75.87566781044006,16.260196262598047,86.93561720848083,17.777797734737398,87.62996196746826,19.577022433280945,75.86581945419312,17.777446067333223,87.63046264648438,19.574851047992706,75.87742519378662,17.251905035972595,92.48398780822754,15.721783065795895,91.53295528888702,16.71920725107193,88.70970821380615,20.360322988033296,79.14183330535889,12.902563875913607,94.68151658773422,18.56658535003662,89.57639932632446,17.95420556664467,81.84744185209274,19.99927358627319,81.19928359985352,16.636007761955263,92.32315540313722,16.510691207647326,92.124826669693,15.466209125518802,95.1133432984352,18.58169016838074,89.03701496124268,16.258614110946663,86.92750120162964,16.338249182701112,91.88137173652648,17.07420688867569,92.0264813899994,15.868884277343746,92.72320771217346,3,2.6176284402608867,26.046557188034058,5.479706525802612,0.9991186857223512,3.079388193327759e-07,2.179389291256939e-08
18088.255620270967,15881.291781246662,16.077009489201007,8.84047854542732,54.52755069732665,6.836622506380092,63.42856216430663,7.8013029456138625,60.038676261901855,8.832218432426451,54.51529157161713,7.8022243142128,60.02087593078613,8.831847459077839,54.53063488006591,8.151167058944697,63.04054260253907,7.118081784248346,59.44067406654358,6.315303701162335,69.13560199737549,9.168488955497743,58.576974868774414,1.757940405607215,76.5879362821579,7.641183757781981,68.04118722677231,7.713323193788529,56.37321671843529,8.504820305109025,62.591567039489746,7.721726155281068,60.4146957397461,7.864169931411745,59.16043972969055,7.297203314304355,66.3324533700943,9.594711232185364,54.98697108030319,6.834703809022908,63.42855715751648,7.121470904350282,68.1492577791214,7.981024980545044,58.93306040763854,6.775173258781436,71.64156985282898,12,11.250108897686005,10.818935990333555,1.940823018550873,2.961288885217072e-07,1.1929671472898915e-06,0.9999464750289916
20423.168201208115,18364.453053951263,37.878499366343,-3.2160787075757966,57.813587188720696,-5.890538054704663,69.31411409378052,-3.2639857769012472,58.02234172821044,-3.2209456056356416,57.80433464050293,-3.2653256297111533,58.014559745788574,-3.2236377149820328,57.8097870349884,-2.173528444767001,55.22881507873535,-4.751614654064181,68.99114394187927,-5.497554427385332,53.873308420181274,-0.2519051969051382,51.65487813949585,-6.440837699174885,56.665638238191605,-2.318360114097601,48.131281942129135,-4.9621363222599015,63.348949551582336,-1.0443569093942635,51.91859006881714,-4.129781866073607,66.40759944915771,-3.7779715478420286,66.05100989341736,-4.803167551755909,63.63657367229462,-1.856465452909468,55.94150221347808,-5.891385221481318,69.31425428390503,-4.299064540863043,53.9662606716156,-3.761166989803314,63.68474978208542,-4.010754495859146,55.63509827852249,21,10.894631922245026,12.592071056365969,1.9332665205001829,2.8173608370707366e-06,0.0001034039087243,0.0063329786062239
